day_month;mmolm3_mean;molL_mean;JL_mean;thetao_mean;zoo1_mean;mf0_pil_mean;mf1_pil_mean;mf2_pil_mean;mf3_pil_mean;mf4_pil_mean;mf0_ane_mean;mf1_ane_mean;mf2_ane_mean;mf3_ane_mean;mf4_ane_mean
10/04;9,048538029545458;9,048537954545453e-6;4,994792992318181;13,47736428568182;0,04510232068181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
11/04;9,179141874545452;9,1791425e-6;5,066886314727274;13,504425364318184;0,045774925454545444;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
12/04;9,303490831068183;9,303492954545458e-6;5,135526938863637;13,529407487727271;0,04650078977272727;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
13/04;9,416016620999999;9,41601840909091e-6;5,197641174795454;13,555048895681818;0,047249020227272724;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
14/04;9,52953465990909;9,529535909090911e-6;5,260303132340909;13,582159950681815;0,04794301386363637;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
15/04;9,647640563613638;9,647643863636368e-6;5,325497591340907;13,606558416818187;0,048572672954545454;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
16/04;9,776959693477272;9,776958863636363e-6;5,396881750795455;13,632783704318184;0,04924409750000002;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
17/04;9,931603016750001;9,931600909090908e-6;5,482244865136363;13,65827131659091;0,0499790790909091;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
18/04;10,094028133045455;1,0094020909090906e-5;5,571903529318181;13,686586802272727;0,050693646590909094;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
19/04;10,252507520181817;1,0252499090909088e-5;5,659384151272726;13,71843254090909;0,05141273931818182;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
20/04;10,3857451235;1,0385734090909091e-5;5,732931308000001;13,752564174545457;0,052114646818181815;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
21/04;10,506280595704544;1,050627159090909e-5;5,799466888704544;13,784791648181821;0,05271494909090908;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
22/04;10,6130294685;1,0613025454545455e-5;5,858392266863637;13,818833926590914;0,0532521209090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
23/04;10,716308351022727;1,0716305909090909e-5;5,915402210227273;13,855206573409093;0,05392708068181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
24/04;10,818318482386363;1,0818319545454549e-5;5,971711803068183;13,892464806590908;0,05465098977272728;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
25/04;10,924619948863635;1,0924620909090911e-5;6,030390212545453;13,927171710227276;0,05537359568181819;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
26/04;11,011697027568182;1,1011698636363635e-5;6,078456759954545;13,965271745681816;0,056112623863636385;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
27/04;11,060286223818181;1,106029318181818e-5;6,105277996045458;14,000925172727271;0,05683790909090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
28/04;11,075437813499999;1,1075440227272724e-5;6,1136416740227295;14,041044150454551;0,05740027113636365;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
29/04;11,085384131613637;1,1085384772727274e-5;6,119132041159091;14,078264913181819;0,05791567;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
30/04;11,105816408727271;1,1105817272727271e-5;6,1304106581363635;14,118738636818183;0,05845643000000001;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
01/05;11,131637688227274;1,1131630909090908e-5;6,144664004318181;14,160378071136366;0,05905189886363637;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
02/05;11,156649674136363;1,1156641590909091e-5;6,1584706204318165;14,203252391363636;0,05958297545454547;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
03/05;11,16486760686363;1,1164859772727272e-5;6,163006919431817;14,246708396363635;0,06006556522727273;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
04/05;11,17157373775;1,1171565909090908e-5;6,166708703386362;14,291807020681814;0,06038903795454545;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
05/05;11,194450027545452;1,1194443636363636e-5;6,179336415272727;14,333328957727275;0,06060137249999999;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
06/05;11,227613356136361;1,1227604545454544e-5;6,197642572295456;14,374414244318181;0,060825385227272724;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
07/05;11,263570657954546;1,1263570454545457e-5;6,217491003386362;14,416968866590912;0,06106535159090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
08/05;11,2969358475;1,1296938636363642e-5;6,235908587772727;14,4637339425;0,06128667295454544;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
09/05;11,333188704772725;1,1333195454545454e-5;6,255920164999998;14,509365483409091;0,06143624681818181;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
10/05;11,365893824545454;1,1365895454545454e-5;6,2739733910909115;14,55632361477273;0,0616282765909091;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
11/05;11,370888982045456;1,1370886363636367e-5;6,276730717977272;14,604541786136364;0,06182250568181819;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
12/05;11,393730887954545;1,1393740909090913e-5;6,289339450022728;14,64928013681818;0,06193327454545454;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
13/05;11,440311004090908;1,144032727272727e-5;6,315051674818181;14,690942616363635;0,06201425772727273;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
14/05;11,495217935454543;1,1495234090909091e-5;6,345360300863636;14,734897002954547;0,062113629545454525;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
15/05;11,545776017954546;1,1545793181818182e-5;6,37326836231818;14,77610162931818;0,06226168272727272;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
16/05;11,59415830022727;1,1594172727272722e-5;6,399975382068181;14,813148559772726;0,06244505727272727;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
17/05;11,637768344318186;1,1637788636363633e-5;6,424048126522729;14,854306979772725;0,0626614784090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
18/05;11,65827134681818;1,1658288636363634e-5;6,435365783613636;14,8962510475;0,062961705;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
19/05;11,687624124318184;1,1687640909090908e-5;6,451568516454546;14,937677092727277;0,06320612181818182;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
20/05;11,716163908863637;1,1716172727272726e-5;6,467322477590912;14,980499413863633;0,06339465886363635;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
21/05;11,748004182045452;1,1748004545454547e-5;6,484898308636366;15,020034608181819;0,06355896181818181;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
22/05;11,788029936590908;1,1788029545454543e-5;6,506992525000002;15,061753782727273;0,06374387659090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
23/05;11,838016070681816;1,1838011363636358e-5;6,534584870795455;15,108071616136362;0,0639733909090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
24/05;11,86467372886363;1,186466818181818e-5;6,5492998980454535;15,153102652272729;0,06423980818181817;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
25/05;11,85914505954545;1,1859145454545452e-5;6,546248072704547;15,201698984545457;0,06451391954545455;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
26/05;11,859502388636361;1,1859493181818183e-5;6,546445318522731;15,24983724409091;0,06459935136363636;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
27/05;11,867932458863637;1,186793181818182e-5;6,551098717204545;15,29643543409091;0,06460996272727272;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
28/05;11,880263632500002;1,1880261363636362e-5;6,557905525113636;15,343207309318176;0,06466613772727271;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
29/05;11,892800310681823;1,1892795454545456e-5;6,564825771772728;15,384275516136363;0,0648182468181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
30/05;11,90949373090909;1,1909488636363635e-5;6,5740405396136365;15,426353913636365;0,06489950863636362;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
31/05;11,912782050681818;1,1912774999999995e-5;6,575855691909092;15,469749290454546;0,06495688136363637;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
01/06;11,902454873636362;1,1902443181818183e-5;6,570155090068184;15,507207842045453;0,06501910113636365;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
02/06;11,905497852954541;1,1905484090909094e-5;6,571834814727271;15,546770390227271;0,06500202545454546;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
03/06;11,911543763863637;1,1911536363636362e-5;6,575172157409093;15,592070264545457;0,06496498454545456;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
04/06;11,928071023409093;1,1928063636363635e-5;6,5842952047272725;15,635488175;0,06492814931818182;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
05/06;11,938696202727273;1,1938695454545453e-5;6,590160303772728;15,678272359772729;0,06490218045454545;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
06/06;11,94998729409091;1,1949993181818178e-5;6,5963929860000015;15,720990959318186;0,06485097477272726;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
07/06;11,945925847727272;1,1945934090909092e-5;6,594151067249999;15,765929026590907;0,06489697999999999;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
08/06;11,919658772272733;1,1919672727272726e-5;6,579651641727272;15,81090622409091;0,06496253977272727;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
09/06;11,891558679772727;1,1891574999999996e-5;6,564140390795456;15,86162334022727;0,06486625931818182;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
10/06;11,853721610681818;1,1853736363636369e-5;6,543254328795455;15,906429778863634;0,06480614886363635;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
11/06;11,819778879545458;1,181978863636364e-5;6,524517941363635;15,951308402954544;0,06474351454545454;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
12/06;11,792086376136366;1,17921e-5;6,509231679681822;15,994353158409096;0,06468687704545455;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
13/06;11,76423688522727;1,1764250000000002e-5;6,493858761068182;16,037498097500006;0,06459097727272728;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
14/06;11,715876536818179;1,1715884090909092e-5;6,467163848363639;16,077332772045448;0,06453425318181817;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
15/06;11,653864878636359;1,165387954545454e-5;6,4329334127727265;16,11601929954546;0,0644562318181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
16/06;11,61002821840909;1,1610040909090904e-5;6,408735576204546;16,15521347136363;0,06423661613636364;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
17/06;11,571143691818182;1,1571163636363636e-5;6,387271317090907;16,196605299772724;0,06405430068181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
18/06;11,54710904477273;1,1547127272727274e-5;6,374004192113635;16,2388782275;0,06395169068181819;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
19/06;11,519880903863633;1,151989772727273e-5;6,358974258772727;16,28034131204545;0,06385573227272728;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
20/06;11,492166013863637;1,1492181818181819e-5;6,343675639545455;16,314894355681815;0,06369615886363636;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
21/06;11,450563779090912;1,145058409090909e-5;6,320711206318182;16,351952025227273;0,06356743022727275;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
22/06;11,395184334999996;1,1395204545454545e-5;6,290141753000001;16,389604512727274;0,06343284431818184;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
23/06;11,357730851818182;1,1357745454545457e-5;6,269467430545456;16,428745404545456;0,0631758825;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
24/06;11,322405454318178;1,1322422727272731e-5;6,249967810318183;16,46846576568182;0,06301725431818181;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
25/06;11,293615239545451;1,1293634090909093e-5;6,234075612659091;16,505722001818178;0,06285755295454547;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
26/06;11,270318882045457;1,1270325000000001e-5;6,221216023204545;16,54014532681818;0,06267469818181819;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
27/06;11,253135992954547;1,1253149999999999e-5;6,2117310684545455;16,572087837499996;0,06248243954545454;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
28/06;11,225647843636365;1,1225647727272729e-5;6,196557609977273;16,60526104568182;0,06235366636363637;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
29/06;11,183582346159092;1,1183591590909088e-5;6,17333745506818;16,641878898409093;0,06223773681818181;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
30/06;11,153029205318184;1,1153040681818179e-5;6,156472121522729;16,68066428159091;0,061961811590909084;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
01/07;11,122849393181818;1,1122856818181817e-5;6,139812865090909;16,720965995;0,06170219272727273;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
02/07;11,1062798175;1,110629318181818e-5;6,130666459204545;16,759821760681817;0,061516992272727285;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
03/07;11,093260744318176;1,1093265909090906e-5;6,123479930704544;16,800948348181816;0,0613634065909091;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
04/07;11,085845332704544;1,1085852272727272e-5;6,119386623704546;16,839557099545456;0,06120874977272727;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
05/07;11,07284103245455;1,1072849090909094e-5;6,112208249840908;16,876682475454547;0,06115126727272727;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
06/07;11,0431806465;1,1043182272727274e-5;6,095835716613634;16,909591629318182;0,06110967113636365;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
07/07;11,009004814568183;1,1009007727272727e-5;6,076970657545454;16,940771908636364;0,06091642181818182;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
08/07;10,97362693590909;1,0973631818181818e-5;6,0574420685;16,972501209090908;0,06076085204545456;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
09/07;10,943685732795455;1,0943694318181816e-5;6,040914524295454;17,003074947499996;0,06061335340909091;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
10/07;10,911614255681817;1,0911625909090907e-5;6,023211068659092;17,035401239545457;0,060471533636363636;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
11/07;10,87949907131818;1,0879510454545454e-5;6,005483487159089;17,06399910409091;0,06035559159090909;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
12/07;10,844260076090912;1,0844266363636363e-5;5,986031561977274;17,089517896136368;0,06029389590909093;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
13/07;10,807445599386366;1,080744840909091e-5;5,965709970613637;17,11709478227273;0,06020623954545456;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
14/07;10,782318034386364;1,0782319318181815e-5;5,951839554727273;17,146645212045453;0,06005956568181818;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
15/07;10,75331244181818;1,075331909090909e-5;5,935828467613636;17,173543842045458;0,05993361613636364;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
16/07;10,730944260045453;1,0730948409090908e-5;5,923481231477271;17,194570433636365;0,05980834840909091;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
17/07;10,71373434029545;1,0713746136363637e-5;5,9139813560909085;17,21612531659091;0,059680753636363645;0,020799313636363635;0,12889956363636365;0,3988970840909092;0,7809939363636363;0,7809939363636363;0,020295745454545457;0,2515024704545455;0,9724317954545455;1,3779576704545458;1,3779576704545458
